Label,PC1,PC2,PC3,PC4,PC5,PC6,SurveyID,biom,cover
912344808,2.274563681,2.636355901,2.36288422,-0.045006555,-0.76781506,-1.451155295,912344808,5622.651404,7
912344809,-0.696440596,2.819799372,0.678152909,0.058710649,0.01143184,-1.404727524,912344809,38715.35069,6
912344811,1.698396651,3.154142186,1.771213674,-0.092216251,-0.781550448,-1.385306902,912344811,9271.256847,5
912344812,2.852380607,3.735520719,2.586104726,-0.8619388,-1.743979429,-1.554887699,912344812,5985.502504,2
912344818,2.087951008,1.977794289,1.14246812,-0.582605825,-0.975388469,-0.178386442,912344818,6970.836057,10
912344819,1.163852727,2.725801044,3.017837465,-0.264522171,-1.213854284,-0.363732768,912344819,11206.17385,0
912344820,3.662449625,0.73783189,2.066112173,-0.728742928,-1.958449392,-2.210039603,912344820,2291.710797,0
912344821,1.001928618,1.103836692,0.950061927,-0.640091399,-0.491612261,-2.071352832,912344821,14953.99205,0
912344824,1.498413319,2.935193684,2.943034998,0.385663617,-1.661652082,-2.65201227,912344824,10130.01764,0
912344827,0.285571419,1.576660633,1.891304587,-1.509307922,-2.111258755,-2.30441372,912344827,25952.53429,0
912344828,2.945700379,3.434492076,2.139584031,-0.019484013,-2.192239687,-0.986581287,912344828,5141.107709,0
912345033,3.611472111,1.178686781,0.399918272,-0.369800401,-0.154418134,0.156889085,912345033,2365.021379,7
912345034,3.417673337,2.548321993,0.034740143,-0.328090409,0.067277151,0.070883068,912345034,3938.492745,9
912345035,3.420189122,3.206691819,0.398765126,-1.158204092,0.525977182,-0.008695246,912345035,4851.790273,9
912345036,2.955323464,1.949704145,0.128203307,-1.154623626,0.497238383,0.023636628,912345036,6725.700698,7
912345037,3.161973287,2.886879915,0.593542832,0.165811663,0.108369426,0.262728989,912345037,4101.490861,23
912345038,2.441677908,1.582979226,0.024750459,0.29102318,0.111089154,0.064723957,912345038,6750.02518,14
912345401,-5.348543987,2.10023033,-0.75597138,2.643904039,0.290269668,0.39674032,912345401,206835.8407,34.34343434
912345402,-3.307462184,2.799231174,-0.826529609,1.009568516,-0.479556571,-0.385686666,912345402,96622.60059,20.2020202
912345404,2.536707663,0.800254154,0.21744903,0.967920808,-2.165063972,0.175378322,912345404,4629.249247,79
912345405,2.686379886,0.719471892,-0.163939098,0.366838086,-2.074282215,-0.153017998,912345405,4714.985986,29.89690722
912345412,-1.633528636,1.342492266,-0.610579237,1.240068868,0.005834476,-0.262768325,912345412,50093.24516,9.708737862
912345437,-2.415241061,-1.504096959,-0.858510327,-0.744472286,-0.627306166,-0.870887196,912345437,95804.00766,4
912345441,1.139690666,-1.774618745,1.655645233,1.870592392,0.151484242,-0.444147234,912345441,6494.936547,7
912345442,-3.675884911,-0.064423414,1.715906094,-0.367146341,-0.376059013,-0.716852344,912345442,85443.50815,78
912345443,-2.872298645,-1.514693931,2.545883706,-0.438364282,0.370324447,0.339469598,912345443,52701.5418,54
912345444,-2.456495695,-2.315301741,2.740139283,-0.935399241,-0.069008213,0.589466825,912345444,45141.78625,22
912345445,-2.952702197,-1.822451528,3.021151036,-0.819808658,-0.057105528,0.609630325,912345445,54093.54736,51
912345446,-3.765277869,-1.765562501,2.693377415,-1.476875674,1.08095574,0.749629962,912345446,111379.6182,12
912345447,-4.23142373,3.045527071,-1.676497112,-0.978088508,0.627353964,0.355740111,912345447,233524.1865,14
912345448,-1.035816579,-0.29900044,-0.294235386,0.424502315,0.816269606,0.315347407,912345448,43476.7275,11
912345450,-5.080021726,1.536924624,2.139120211,-0.632725876,0.18565446,1.615007249,912345450,183373.7601,61
912345451,-5.057413915,0.411092773,2.308918275,-0.999004833,-0.250493309,1.932799544,912345451,176388.4308,55
912345452,-2.781427371,0.050260432,2.49899065,-1.448251572,0.568356729,1.925698498,912345452,67687.90061,20
912345453,-5.189019955,0.795336059,1.393618199,-1.060342631,0.229547589,0.982169902,912345453,259352.5553,41
912345458,-2.829087333,-1.023565331,0.610604444,-0.777557238,-0.190816635,0.686506878,912345458,78994.33527,34.29591837
912345459,-2.493318751,-0.125077653,1.438067531,-0.420429916,0.220604088,-0.645078793,912345459,56658.99101,28.28571429
912345461,-2.060076623,2.077149326,0.456000903,-0.922513721,0.503147342,0.388461475,912345461,67582.15124,20
912345468,3.122101888,0.761140208,-0.775061396,-1.208869022,-0.883893491,-0.154138351,912345468,3702.82251,0
912345471,-4.911757104,-1.881838223,-1.189564799,-0.898458472,-1.409719824,-0.580624999,912345471,343979.583,2
912345472,1.466299955,-0.528875775,0.35539607,2.415993722,-0.188941811,0.456320778,912345472,6215.735863,18
912345481,0.417251737,0.278797954,3.577114086,1.351247808,0.238903256,-0.683380715,912345481,9832.292974,14
912345484,-1.597832905,1.003809642,2.21985599,-0.769621954,0.1953538,0.644786849,912345484,37938.4738,17
912345490,-1.240254653,-0.43204181,-0.773717576,0.938254023,-0.674808106,0.198811515,912345490,39837.97432,26
912345491,-0.149351388,-0.703822923,0.802401048,0.988986764,-0.718259075,-0.573321386,912345491,19087.8917,21
912345495,-4.785165884,-1.494089254,-0.889366496,-0.651766053,1.189259633,-0.915524098,912345495,567262.0877,16
912345496,-2.033404112,-0.454215988,-0.276610358,-0.538758615,0.743941026,-1.01593785,912345496,71195.97546,20.6
912345497,-0.711876558,-2.429983075,0.659615331,-0.254618302,0.755552887,-0.543223655,912345497,29942.97856,18.62820513
912345498,-4.315156854,-1.356434381,-0.798604917,0.32283579,0.162162873,-0.933444065,912345498,141144.5873,54
912345499,1.702162746,1.325012512,-0.424545596,-0.887488597,0.315167031,0.239084647,912345499,12604.04213,10
912345501,1.226896609,2.90572508,-0.964308101,-1.22077835,0.635532595,-0.389805825,912345501,20607.79823,16
912345502,-2.607883352,1.246361906,-0.843825981,-0.522802318,0.220070019,0.399771571,912345502,86790.16219,14
912345503,-2.995314214,-0.243541997,-0.791976344,-0.208697084,0.982784973,0.383544964,912345503,118265.5075,43.5
912345504,-3.19136751,-0.783301454,-0.774661573,-0.190901535,0.564221144,-1.020131362,912345504,107102.4375,39.2020202
912345505,0.246608561,-2.243863157,-0.549724902,0.034933611,0.67018888,0.37936692,912345505,21596.51403,30
912345506,-1.112992937,-2.151575511,1.162119419,-0.413831252,0.147498369,0.212902513,912345506,30018.43499,22
912345510,0.06989603,-2.324304352,1.256615856,-0.330133426,-0.454378897,-0.374430126,912345510,14808.96974,8
912345513,-0.215089659,-0.495781925,0.331817137,-0.579554606,0.571190028,-1.40608208,912345513,26117.28382,32.12264151
912345515,-3.266774243,0.0379957,-0.456278808,0.978991498,0.014248671,-1.644582083,912345515,113663.2684,34
912345517,-1.695822375,-0.475478172,-0.188020898,-0.562040917,0.256207388,0.536666584,912345517,52461.22738,21
912345519,-1.280807931,-1.775962484,2.441778946,0.224323216,0.689034658,0.151341707,912345519,26540.06059,20
912345521,-2.924597767,-0.45296943,3.477249048,1.179551912,-0.968734299,0.95207673,912345521,55357.91631,50
912345522,-1.752320755,1.146109259,2.038274078,1.315748637,-0.889534797,1.577277018,912345522,51110.32796,27
912345524,-0.95971261,-1.633238301,3.235254538,0.105960266,1.193112643,0.521035013,912345524,21937.62727,17
912345526,-1.922392194,-1.122465507,1.51250756,0.471747521,-1.001908485,0.125681356,912345526,29795.8301,8
912345527,-0.466341222,-1.631647086,-0.349049247,0.513729876,-0.196481093,-0.830183485,912345527,22193.93537,21
912345528,-1.029268795,-0.268588382,3.225665498,-0.748912514,0.59360315,1.753127049,912345528,25764.94119,29
912345530,-1.069521163,-1.850479715,4.390567165,-0.434762535,-1.065987597,1.693368407,912345530,22200.85926,14
912345532,-0.732317645,-1.554481812,-0.628132264,-0.014653092,-1.172601429,0.739909127,912345532,30348.63229,6
912345534,-0.985271895,-2.184787497,-0.060248278,1.077939708,-0.274851045,-0.821933878,912345534,27555.46184,17
912345535,-2.006294849,0.965765012,-1.034675643,1.280191103,-0.532232529,-0.459605907,912345535,43161.59555,20
912345536,-1.117817749,-1.053642833,-0.251954868,1.427547965,-0.156206219,-0.998498653,912345536,28184.78692,25
912345537,-0.20025526,0.555070496,-0.488993869,1.115668256,-0.370090913,-0.799838853,912345537,21602.13155,19
912345737,-1.952167161,-2.533054721,-0.346434373,0.198108941,-0.106831939,-0.463901013,912345737,47736.08442,35
912345738,-1.548743655,-2.814633943,1.927541471,-0.277632242,0.129928846,0.237609543,912345738,31109.28311,16
912345740,-1.947917617,-2.85631367,0.031634361,0.503508968,-0.4653353,-0.25769488,912345740,39642.79006,48
912345743,-1.256166039,0.625282282,-0.924846123,0.183223598,-0.095743568,-0.669862176,912345743,45831.88053,31
912345746,-0.664082227,0.786432788,-0.763652226,-0.683372554,-1.833535175,-0.045018331,912345746,47925.29657,39
912345748,-1.668411833,0.705004223,-1.081063297,0.46272264,0.784058306,-0.571079999,912345748,72611.18393,39
912345752,-0.548808003,-0.007709066,-1.002970559,-0.509689827,-0.022763263,-1.589762203,912345752,45031.17868,3
912345761,0.662050383,-0.48806158,-0.93673732,-1.558299925,-0.472099888,-0.570762427,912345761,22561.99477,14
912345764,2.635559796,-0.304118287,0.952327443,-1.049407264,-1.821194333,0.330381524,912345764,4482.272525,25
912345766,-0.82533932,-1.413620269,0.792751735,-0.46706555,0.120493656,-0.813282469,912345766,28853.25755,32
912345767,-0.173723614,-1.173101039,1.531286961,-0.961778303,0.01696626,-0.540831525,912345767,19202.52184,35
912345768,-0.941302416,0.507417265,1.061298474,-0.070293045,0.341947305,0.532894901,912345768,29059.41417,26
912345769,-1.333235129,0.588735178,1.956752623,-0.16478286,1.056048142,-0.79610869,912345769,40182.88585,36
912345770,-1.54160693,-2.445028892,2.616813636,-0.981000257,0.770068638,0.517406402,912345770,39140.47636,8
912345771,0.288126902,2.79394877,-0.149580705,-0.805778359,1.093569184,-0.038709996,912345771,36882.62692,1
912345780,1.641638965,2.934198412,0.417536683,-1.256011719,0.990191912,0.120655215,912345780,17594.24177,73
912345781,0.630952868,-2.14247884,3.956436137,-0.958949752,1.110439875,0.70419316,912345781,11751.51963,79
912345782,-2.134099702,-0.937497707,3.552943717,-1.393044938,1.484982292,-0.141107985,912345782,75838.20382,3
912345783,-0.285276391,-0.936738381,3.436197653,-1.594083656,0.411354816,2.184829125,912345783,20273.04204,23
912345785,0.517904699,-3.127668517,0.297588641,0.230117932,0.181707753,-0.740354272,912345785,15840.62061,24
912345788,2.755331784,-0.546312901,0.5202723,-0.397505656,-1.299086226,-0.38688333,912345788,4450.518027,9
912345791,-0.489910898,-2.671263502,-0.165846138,0.321521669,0.278858194,-0.35591139,912345791,26142.64865,0
912345792,-1.935402415,-1.751372247,-0.221504794,1.095820601,-0.101873364,0.580724189,912345792,45376.18675,25
912345794,0.567559633,-0.277095997,0.789109952,-0.687330498,0.318989614,1.413673863,912345794,16433.26172,28
912345795,-1.860814016,-2.845932015,0.48453172,-1.021011225,0.179878413,0.049743661,912345795,54390.77401,19
912345796,-1.449509851,-2.423989278,2.219923276,-0.995151265,0.650608979,0.345928893,912345796,37086.28562,26
912345797,-2.310078212,-1.209188694,2.784907556,-1.45645778,1.296661682,0.469419631,912345797,69619.50258,15
912345798,-2.563337389,-2.483407558,1.995480721,-1.138623993,1.222531401,0.203194647,912345798,81623.36175,15
912345799,-1.504087373,-1.375391096,0.927932363,-0.867172992,0.40532415,1.307178021,912345799,45101.35457,25
912345801,-1.52877657,3.348935524,-0.500003901,-0.131136675,-0.453330571,0.179265987,912345801,58287.95625,31
912345802,-3.543382228,3.248015495,-0.484798799,1.004529589,-0.852731374,0.457605594,912345802,138179.1679,50
912345804,-3.467809255,4.280264655,-1.368947224,-1.066659675,-0.254625583,0.278821783,912345804,215137.3021,59
912345805,-1.330748061,2.992328231,-1.045634593,-0.53579275,0.31533961,0.385125876,912345805,64035.55361,39
912345806,-0.422415256,3.067658027,-1.362523019,-0.867447819,0.221797037,0.558009984,912345806,41558.6197,16
912345808,-0.814743839,0.752809787,-1.367306743,-0.615479814,-0.55864153,-0.008733246,912345808,41106.34571,40
912345809,-0.003920091,-0.522674915,-1.01540749,-0.37166322,-0.083059594,0.584007304,912345809,25987.02693,36
912345810,-0.546959229,0.349602849,-0.876600011,-0.781368645,0.544111917,0.018701116,912345810,42318.87557,31
912345811,-2.8378431,4.923953954,-1.516068623,-1.105741947,-1.097807064,0.679665872,912345811,173414.7415,22
912345812,-6.010109809,-0.613073809,-1.673736788,-0.984074851,-1.641126058,0.2842158,912345812,599103.3444,19
912345853,-3.042174837,1.989774202,-1.461459686,0.036657658,-0.881722699,0.071650881,912345853,104117.0764,14
912345858,-3.149085517,1.867193161,-1.006692465,-0.150046334,0.261204848,0.07202381,912345858,115190.4991,30.22222222
912345860,-4.227850867,2.878594882,-1.349961018,0.154122262,-0.243147485,0.502380851,912345860,141983.4905,45
912345861,-0.556833005,4.781441325,-1.273250224,-0.426948161,0.348174746,0.743559399,912345861,44531.51012,5
912345865,-3.598016881,1.269204719,-1.356087172,-0.371626755,0.314470873,0.321685409,912345865,166948.9117,58.5
912345866,-2.603438581,3.244225541,-1.937178393,-0.198502421,-0.063178101,0.499153191,912345866,119495.5324,36.86842105
912345867,-1.612779213,2.257453338,-1.629415386,-0.28365701,0.082270355,0.480329137,912345867,74362.94228,47
912345869,-2.292372657,3.189081607,-2.144302353,-0.171030824,-0.100800664,0.454527449,912345869,107370.0934,27
912345914,2.620236955,-1.317522438,-0.171843115,2.703646947,0.556407616,0.664385705,912345914,4121.288592,5.714285714
912345915,3.13375605,1.516250257,1.258371244,1.348421789,1.004096489,0.77458216,912345915,3441.581796,12.72727273
912345916,2.04804196,1.37451833,0.369775978,1.348439467,0.680421157,0.424535027,912345916,7127.939341,27
912345917,2.481879829,0.803275033,2.706052722,1.514920242,1.078165802,1.372131944,912345917,3913.84606,17.27748691
912345918,1.949937707,1.105666118,3.263860513,2.036251994,1.9541298,1.766363585,912345918,6782.209191,5
912345919,1.677912739,4.781208302,3.021512912,2.252882564,0.387462712,-0.78103386,912345919,8398.887605,8
