SurveyID,variable,value
4000791,Storage_kg,1.2020834150554383
4000792,Storage_kg,28.496718047966297
4000793,Storage_kg,18.080247769728786
4000794,Storage_kg,14.210629221296752
4000795,Storage_kg,10.957746776661704
4000798,Storage_kg,31.28875978975493
4000800,Storage_kg,6.868758759698877
4000801,Storage_kg,3.440477198906658
4000802,Storage_kg,2.197828089603061
4000803,Storage_kg,15.675654918384184
4000804,Storage_kg,14.013652219890345
4000807,Storage_kg,15.113341839191143
4000808,Storage_kg,13.535359590494862
4000809,Storage_kg,4.006940693857238
4000810,Storage_kg,9.27033704399608
4000811,Storage_kg,0
4000812,Storage_kg,4.159460148444726
4000813,Storage_kg,12.027823089016186
4000814,Storage_kg,0
4000815,Storage_kg,0
4000816,Storage_kg,29.636490270304314
4000817,Storage_kg,14.408831832641999
4000818,Storage_kg,24.384980190318394
4000819,Storage_kg,16.27704633259811
4000820,Storage_kg,8.044824200550048
4000821,Storage_kg,1.8484502855191627
4000822,Storage_kg,13.857700379001264
4000823,Storage_kg,3.816380616776611
4000824,Storage_kg,6.290056999455409
4000825,Storage_kg,6.985041164219848
4000826,Storage_kg,21.163875187639906
4000827,Storage_kg,17.94458883792951
4000828,Storage_kg,7.558583246391077
4000829,Storage_kg,11.250980759532803
4000830,Storage_kg,54.91408647963607
4000831,Storage_kg,74.6993067905285
4000834,Storage_kg,3.233315736179927
4000836,Storage_kg,0.6160659131285291
4000837,Storage_kg,15.175868869447209
4000838,Storage_kg,30.402528695438523
4000839,Storage_kg,8.457088883647382
4000849,Storage_kg,14.149514568607934
4000852,Storage_kg,42.5876657598889
4000853,Storage_kg,11.066110464221136
6001976,Storage_kg,2.2886459149089182
6001977,Storage_kg,0.6215955224392766
6001989,Storage_kg,13.525222402506266
6001993,Storage_kg,4.91537483789645
6002003,Storage_kg,0.6308475344885223
6002004,Storage_kg,30.793492257078604
6002009,Storage_kg,1.0399252607196177
6002026,Storage_kg,84.43052814284972
6002084,Storage_kg,44.713286847878564
6002085,Storage_kg,82.69457662621312
6002108,Storage_kg,14.995718907838574
6002109,Storage_kg,2.7524043884191514
6002110,Storage_kg,0
6002115,Storage_kg,126.88670527875672
6002116,Storage_kg,33.11230313151111
6002117,Storage_kg,135.38673075708232
6002118,Storage_kg,83.69105318978905
6002119,Storage_kg,11.999490448836287
6002120,Storage_kg,5.877537229895081
6002121,Storage_kg,0.8537902400678807
6002122,Storage_kg,138.5596636855188
6002123,Storage_kg,2.1978107553744577
6002124,Storage_kg,70.94849159498666
6002125,Storage_kg,41.97420993807775
6002126,Storage_kg,67.58581709525532
6002127,Storage_kg,144.52158276694593
6002128,Storage_kg,0.8572157418022647
6002129,Storage_kg,1.0217673931558295
6002132,Storage_kg,7.313898524509934
6002133,Storage_kg,10.984344628048397
6002134,Storage_kg,13.16944199914358
6002135,Storage_kg,4.255687396110279
6002136,Storage_kg,3.1653018780358835
6002137,Storage_kg,0.9033219907389736
6002138,Storage_kg,13.57325622723123
6002141,Storage_kg,22.59615499280366
6002143,Storage_kg,3.086401110528349
6002144,Storage_kg,0.3476054461472597
6002145,Storage_kg,0
6002146,Storage_kg,0.04738762988546172
6002147,Storage_kg,0.3476054461472597
6002148,Storage_kg,1.1532393932246432
6002161,Storage_kg,24.478595698611347
6002162,Storage_kg,16.791126084681704
6002163,Storage_kg,10.777012874173174
6002164,Storage_kg,9.050044862058371
6002166,Storage_kg,10.238170678420254
6002172,Storage_kg,22.129916524315334
6002173,Storage_kg,5.78141452813636
6002174,Storage_kg,18.096391185280655
6002175,Storage_kg,10.31142653748433
6002176,Storage_kg,21.02694919547513
6002184,Storage_kg,24.346844097079696
6002185,Storage_kg,25.163840839127193
6002193,Storage_kg,33.06858107145265
6002212,Storage_kg,0.5398120116847003
6002227,Storage_kg,19.068898670688963
6002228,Storage_kg,19.418940551999956
6002243,Storage_kg,7.9568924962732055
6002244,Storage_kg,1.2982583317891747
6002245,Storage_kg,1.9804774750673466
6002247,Storage_kg,49.208935676445776
6002248,Storage_kg,48.73348702256707
6002250,Storage_kg,13.319869842192448
6002253,Storage_kg,0.6215955224392766
6002255,Storage_kg,34.51427032604327
6002256,Storage_kg,23.582095996881264
6002257,Storage_kg,0.23772432693935158
6002259,Storage_kg,4.506567537684756
6002269,Storage_kg,3.418775373416021
6002272,Storage_kg,0.7769944030490958
6002275,Storage_kg,1.676448197784229
6002280,Storage_kg,1.6670503924696418
6002286,Storage_kg,0.46619664182945747
6002288,Storage_kg,1.0548526753449528
6002289,Storage_kg,0
6002290,Storage_kg,0
6002291,Storage_kg,66.55895672963246
6002292,Storage_kg,35.13161108073642
6002293,Storage_kg,30.76151094840674
6002294,Storage_kg,40.45895085455114
6002296,Storage_kg,112.47572249238627
6002297,Storage_kg,31.8891254634906
6002298,Storage_kg,0.7108411728994526
6002299,Storage_kg,0
6002300,Storage_kg,2.243328516776369
6002301,Storage_kg,0
6002302,Storage_kg,0.23772432693935158
6002863,Storage_kg,0.15539888060981916
6003293,Storage_kg,60.89584627151355
6003294,Storage_kg,36.4770244658776
6003295,Storage_kg,67.12914774934755
6003296,Storage_kg,6.890039176918846
6003297,Storage_kg,90.80593527437235
6003298,Storage_kg,126.01062980833402
6003299,Storage_kg,146.4614919582082
6003300,Storage_kg,29.940014892495896
6003301,Storage_kg,31.782821713937405
6003302,Storage_kg,37.917906693152865
6003303,Storage_kg,21.315282592322973
6003304,Storage_kg,21.195524603539152
8000651,Storage_kg,28.76253998335898
8000655,Storage_kg,0
8000656,Storage_kg,29.280716683257722
8000657,Storage_kg,12.104627795892254
8000658,Storage_kg,67.01107943935803
8000659,Storage_kg,0
8000660,Storage_kg,0.9610328276872027
8000661,Storage_kg,42.231527482437464
8000662,Storage_kg,128.6697115839832
8000663,Storage_kg,41.107465259122016
8000665,Storage_kg,9.410939750859846
8000672,Storage_kg,88.01469902279098
10000002,Storage_kg,7.614545149881138
10000005,Storage_kg,7.769944030490957
10000009,Storage_kg,1.087792164268734
10000010,Storage_kg,2.952578731586564
10000011,Storage_kg,2.0201854479276484
10000013,Storage_kg,5.2835619407338505
10000014,Storage_kg,6.215955224392766
10000015,Storage_kg,5.594359701953489
10000017,Storage_kg,4.040370895855298
10000019,Storage_kg,3.2633764928062017
10000020,Storage_kg,3.8849720152454785
10000021,Storage_kg,4.817365298904393
10000022,Storage_kg,3.263376492806202
10000023,Storage_kg,2.7971798509767445
10000025,Storage_kg,8.866988206808937
10000026,Storage_kg,6.225207236442012
10000028,Storage_kg,4.47030178833209
10000031,Storage_kg,1.087792164268734
10000032,Storage_kg,0.9323932836589149
10000034,Storage_kg,7.459146269271319
10000036,Storage_kg,5.97877283302837
10000038,Storage_kg,4.506567537684755
10000040,Storage_kg,6.992949627441861
10000041,Storage_kg,7.14834850805168
10000043,Storage_kg,6.371354105002585
20003005,Storage_kg,27.9591971754848
20003007,Storage_kg,14.870897507818439
20003008,Storage_kg,14.568606112300387
20003009,Storage_kg,45.31581465565635
20003010,Storage_kg,49.07071062453718
20003011,Storage_kg,35.07980914162242
20003012,Storage_kg,58.27534761708154
20003013,Storage_kg,16.178736599609877
20003014,Storage_kg,14.089127786355977
20003015,Storage_kg,68.28693213224976
20003016,Storage_kg,29.297161485462084
20003017,Storage_kg,68.57249619130359
34003024,Storage_kg,0
34003025,Storage_kg,1.2431910448785533
34003026,Storage_kg,0
34003027,Storage_kg,0.15539888060981916
34003028,Storage_kg,0.15539888060981916
34003029,Storage_kg,4.817365298904393
34003030,Storage_kg,13.830500374273903
34003031,Storage_kg,16.47228134464083
34003950,Storage_kg,0.46619664182945747
34003951,Storage_kg,0
34003952,Storage_kg,0.15539888060981916
34003953,Storage_kg,0.46619664182945747
34003954,Storage_kg,0
34003955,Storage_kg,0
34003956,Storage_kg,0.3107977612196383
34003957,Storage_kg,0.3107977612196383
34003958,Storage_kg,0.3107977612196383
34003959,Storage_kg,0.15539888060981916
34003960,Storage_kg,3.57417425402584
34003961,Storage_kg,16.783079105860466
34003962,Storage_kg,16.47228134464083
62003087,Storage_kg,2.4278287006711228
62003088,Storage_kg,40.85984654569798
62003089,Storage_kg,58.28946954712479
62003090,Storage_kg,17.701319465939175
62003091,Storage_kg,0.5523902841628299
62003092,Storage_kg,21.487074472597286
62003093,Storage_kg,68.13342155273378
62003094,Storage_kg,39.03299090324938
62003095,Storage_kg,50.47083116638341
62003096,Storage_kg,75.16383284360761
62003097,Storage_kg,5.956680214388876
62003098,Storage_kg,24.79403003221556
62003099,Storage_kg,16.028206941442058
62003100,Storage_kg,11.945290969893
62003101,Storage_kg,7.3329288682647435
62003102,Storage_kg,20.625521518503284
62003103,Storage_kg,62.56365888866678
62003104,Storage_kg,65.85213293013582
62003105,Storage_kg,36.45924232306446
62003106,Storage_kg,8.111207505733113
62003107,Storage_kg,16.213233062167017
62003108,Storage_kg,13.859681853877147
62003117,Storage_kg,2.1250788933997655
62003118,Storage_kg,19.79939996159193
62003119,Storage_kg,48.59500072000049
62003120,Storage_kg,6.518584844713071
62003121,Storage_kg,26.773177105103137
62003122,Storage_kg,19.60900060262674
62003123,Storage_kg,2.4133086554768193
62003713,Storage_kg,0.7131729808180547
62003714,Storage_kg,91.4298038108539
62003715,Storage_kg,72.56528567989058
62003716,Storage_kg,24.14104720792166
62003717,Storage_kg,31.796259556040596
62003718,Storage_kg,1.2799987298061746
62003719,Storage_kg,23.094691379594742
62003720,Storage_kg,4.981186315562095
62003721,Storage_kg,22.416701360515596
62003722,Storage_kg,23.999222182710717
62003723,Storage_kg,129.3276147546162
62003724,Storage_kg,128.83699775956762
62003725,Storage_kg,138.5343369678366
62003726,Storage_kg,0.5766196966123216
62003727,Storage_kg,13.121811058460645
62003728,Storage_kg,20.579136825502996
62003729,Storage_kg,11.275161284507048
62003730,Storage_kg,12.153022808465897
62003731,Storage_kg,44.618169739439814
62003732,Storage_kg,2.1025108942571813
62003733,Storage_kg,16.058376117132156
62003737,Storage_kg,23.11427701087596
506002951,Storage_kg,0.3107977612196383
506002952,Storage_kg,17.298488796608407
506002953,Storage_kg,37.345215097656705
506002956,Storage_kg,24.267102601972656
506002957,Storage_kg,65.94962653745682
506002958,Storage_kg,2.5854933797849005
506002959,Storage_kg,70.86038635336382
506002960,Storage_kg,1.3454459587620837
506002961,Storage_kg,0.3107977612196383
506002962,Storage_kg,13.263086174611878
506002963,Storage_kg,9.649653704567243
506002964,Storage_kg,65.55122068304182
506002965,Storage_kg,100.13633378621934
506002966,Storage_kg,146.81965638609708
506002967,Storage_kg,16.000555093500623
506002968,Storage_kg,7.806751715418579
506002969,Storage_kg,47.52850517965675
506002970,Storage_kg,28.873698709732448
506002971,Storage_kg,64.46445739036713
506002972,Storage_kg,186.42764119407946
506002973,Storage_kg,16.62768022525065
506002974,Storage_kg,29.105591769504375
506002976,Storage_kg,0.46619664182945747
506002977,Storage_kg,70.40298899435908
506002979,Storage_kg,0
506002980,Storage_kg,17.37823325123463
506002981,Storage_kg,27.94632994311713
506002982,Storage_kg,0
506002983,Storage_kg,0
506002984,Storage_kg,1.2431910448785533
506002985,Storage_kg,1.5539888060981917
506002986,Storage_kg,1.3656504365645912
506002987,Storage_kg,0
506002989,Storage_kg,2.7971798509767445
506002991,Storage_kg,7.769944030490957
506002993,Storage_kg,1.1245998491963554
506002994,Storage_kg,4.162830287541335
506002995,Storage_kg,31.023827308908512
506002996,Storage_kg,56.274380422197986
506002997,Storage_kg,12.15173522654328
506002998,Storage_kg,29.69314481525837
506002999,Storage_kg,77.1088295741816
506003000,Storage_kg,29.83889875156152
506003001,Storage_kg,12.688138799823374
506003002,Storage_kg,13.053505971224808
506003003,Storage_kg,1.7093876867080107
506003004,Storage_kg,5.594359701953489
506003335,Storage_kg,1.3454459587620837
506003336,Storage_kg,1.3454459587620837
506003351,Storage_kg,0.19220656553744053
506003353,Storage_kg,1.1532393932246432
506003712,Storage_kg,143.03833631304502
506003805,Storage_kg,30.254856213856947
506003807,Storage_kg,7.14834850805168
506003808,Storage_kg,22.211267026882908
506003809,Storage_kg,27.50500213802829
506003810,Storage_kg,7.431245676584006
506003815,Storage_kg,8.843154936669059
506003816,Storage_kg,5.170986759569801
506003817,Storage_kg,14.956452256672385
506003818,Storage_kg,75.52610885037976
506003820,Storage_kg,1.6670503924696418
506003821,Storage_kg,61.39813312062401
506003822,Storage_kg,69.97912964676799
506003823,Storage_kg,1.933161717303706
506003824,Storage_kg,65.16127794265618
506003825,Storage_kg,0.8477186951821771
506003826,Storage_kg,0
506003827,Storage_kg,3.753214059550353
506003828,Storage_kg,0.19220656553744053
506003829,Storage_kg,0
506003832,Storage_kg,2.0201854479276484
506003833,Storage_kg,0.3107977612196383
506003834,Storage_kg,0.6215955224392766
506003835,Storage_kg,0.9323932836589149
506003836,Storage_kg,1.8647865673178299
506003837,Storage_kg,4.972764179514213
506003838,Storage_kg,1.3656504365645912
506003839,Storage_kg,13.068254373142569
506003840,Storage_kg,8.972381620125278
506003841,Storage_kg,30.202380859359366
506003842,Storage_kg,11.834163812404771
506003844,Storage_kg,17.238582978418943
506003845,Storage_kg,7.422880519918654
506003846,Storage_kg,2.1755843285374676
507003166,Storage_kg,13.504536964610342
507003167,Storage_kg,16.128602504754546
507003169,Storage_kg,13.053505971224808
507003170,Storage_kg,5.128163060124032
507003171,Storage_kg,0
507003172,Storage_kg,4.168756039161697
507003173,Storage_kg,49.44666000338513
507003174,Storage_kg,49.208935676445776
507003175,Storage_kg,0.23772432693935158
507003176,Storage_kg,0.8593198493786283
507003179,Storage_kg,1.956364025696608
507003182,Storage_kg,2.3679912573442703
507003184,Storage_kg,7.852755882027889
507003185,Storage_kg,12.738321626077463
507003186,Storage_kg,25.91195163638932
507003187,Storage_kg,8.011591123438167
507003189,Storage_kg,11.372816982778215
507003190,Storage_kg,7.842353283582035
507003191,Storage_kg,8.262178528067922
507003192,Storage_kg,8.383230202994667
507003193,Storage_kg,11.542340864572385
507003194,Storage_kg,11.636267465098369
507003195,Storage_kg,8.605156836206966
507003196,Storage_kg,4.022809533870485
507003197,Storage_kg,8.700930834116345
507003198,Storage_kg,4.908597837474234
507003199,Storage_kg,2.721757274549253
507003200,Storage_kg,1.3562526312500034
507003201,Storage_kg,14.627483399110126
507003202,Storage_kg,6.992949627441861
507003203,Storage_kg,2.0479414840753862
507003204,Storage_kg,20.059768514618895
507003205,Storage_kg,1.6670503924696418
507003206,Storage_kg,2.2891878504838745
507003207,Storage_kg,0.6308475344885223
507003208,Storage_kg,23.062870778758256
507003209,Storage_kg,45.1491180943783
507003210,Storage_kg,66.28905825901609
507003211,Storage_kg,14.381858009787498
507003212,Storage_kg,8.857736194759692
507003213,Storage_kg,8.709385977317254
507003214,Storage_kg,62.29279836816694
507003215,Storage_kg,37.96737740692568
507003216,Storage_kg,19.637519357834037
507003217,Storage_kg,20.357739765093708
507003218,Storage_kg,13.943561960645354
507003219,Storage_kg,19.59552391226349
507003220,Storage_kg,15.082943431201702
507003222,Storage_kg,4.778279618115761
507003223,Storage_kg,1.4994193959163962
507003224,Storage_kg,6.265681793740575
507003225,Storage_kg,14.973804610838112
507003226,Storage_kg,7.468398281320565
507003227,Storage_kg,0.46619664182945747
507003228,Storage_kg,1.7093876867080107
507003229,Storage_kg,2.2033403646852054
507003230,Storage_kg,1.1701176105982665
507003231,Storage_kg,0.6215955224392766
507003532,Storage_kg,5.036441045205678
507003539,Storage_kg,1.0854430221215288
507003541,Storage_kg,5.092383715978766
507003556,Storage_kg,21.55058830515146
507003562,Storage_kg,4.824339315092628
507003573,Storage_kg,10.859578874583217
507003574,Storage_kg,1.664070288575461
507003577,Storage_kg,8.30432853462615
507003580,Storage_kg,0.6615836745304402
507003585,Storage_kg,0.4003176639818948
507003587,Storage_kg,31.661101036177556
507003590,Storage_kg,0.12245939168603781
507003591,Storage_kg,0.6615836745304402
507003594,Storage_kg,76.22186167824923
507003595,Storage_kg,3.5462736613385277
507003596,Storage_kg,0
507003597,Storage_kg,59.957421603723034
507003598,Storage_kg,14.917655158151206
507003599,Storage_kg,0.6676552194161437
507003600,Storage_kg,0
507003601,Storage_kg,41.35208104327494
507003602,Storage_kg,0
507003603,Storage_kg,28.604048855458803
507003607,Storage_kg,14.300958283275701
507003609,Storage_kg,2.498685351986727
507003610,Storage_kg,0
507003611,Storage_kg,1.0399252607196177
507003613,Storage_kg,1.0031175757919963
507003614,Storage_kg,7.1560648230842325
507003615,Storage_kg,124.8412764567901
507003616,Storage_kg,10.035099331101748
507003617,Storage_kg,75.44696387121377
507003618,Storage_kg,3.1208228100009596
507003619,Storage_kg,0
507003621,Storage_kg,0
507003794,Storage_kg,2.2886459149089182
507003795,Storage_kg,13.382604322132462
507003796,Storage_kg,8.236140672320415
507003798,Storage_kg,9.571651474422064
507003804,Storage_kg,13.018626558052656
507003847,Storage_kg,11.96625574253103
507003849,Storage_kg,4.744291864624106
507003852,Storage_kg,38.36472423116546
507003854,Storage_kg,17.65447895362938
507003855,Storage_kg,0.9053795463554952
507003856,Storage_kg,27.409717026822765
507003857,Storage_kg,42.451588769978585
507003858,Storage_kg,12.927975338694994
507003859,Storage_kg,9.861596069396004
507003860,Storage_kg,16.674218766421347
507003861,Storage_kg,26.6876584575158
507003862,Storage_kg,6.179889838309462
507003863,Storage_kg,8.787231229317952
507003864,Storage_kg,12.262728415659184
507003865,Storage_kg,7.344678202866342
507003866,Storage_kg,13.785925274985672
507003867,Storage_kg,9.118829973919073
507003868,Storage_kg,3.6750037244538643
507003869,Storage_kg,9.154694996733015
507003870,Storage_kg,15.201531555742786
507003871,Storage_kg,21.114617689270894
507003872,Storage_kg,2.7611144648934407
507003873,Storage_kg,15.366182448401851
507003875,Storage_kg,38.25511261313711
507003876,Storage_kg,77.60576235605296
507003877,Storage_kg,11.344118284516798
507003878,Storage_kg,11.810314926346255
507003879,Storage_kg,17.365514730083802
507003880,Storage_kg,2.0601736000188127
507003881,Storage_kg,31.11516307083767
507003882,Storage_kg,13.054448633338486
507003883,Storage_kg,22.993705084211847
507003884,Storage_kg,20.714311181352176
507003885,Storage_kg,13.123489048049727
507003886,Storage_kg,28.756486327279116
507003889,Storage_kg,12.734540069105837
507003890,Storage_kg,1.5116515118598226
507003891,Storage_kg,1.4901673838671505
507003892,Storage_kg,2.358739245295024
507003893,Storage_kg,1.480915371817905
507003894,Storage_kg,9.379444908884622
507003895,Storage_kg,0.9323932836589149
507003896,Storage_kg,0.46619664182945747
507003897,Storage_kg,12.913167192899452
507003898,Storage_kg,1.0147187299884473
507003902,Storage_kg,7.6237971619303835
507003904,Storage_kg,9.34337952280132
593003373,Storage_kg,8.857736194759692
593003374,Storage_kg,16.938477986470286
593003377,Storage_kg,13.985899254883723
593003378,Storage_kg,16.47228134464083
593003379,Storage_kg,20.512652240496127
593003380,Storage_kg,18.958663434397934
593003383,Storage_kg,15.384489180372094
593003384,Storage_kg,25.796214181229978
593003385,Storage_kg,12.898107090614989
593003386,Storage_kg,13.985899254883723
593003387,Storage_kg,9.634730597808787
593003388,Storage_kg,20.046455598666668
593003389,Storage_kg,27.350202987328167
593003390,Storage_kg,5.905157463173127
593003391,Storage_kg,1.5539888060981917
593003392,Storage_kg,15.229090299762277
593003393,Storage_kg,16.47228134464083
593003394,Storage_kg,28.74879291281654
593003395,Storage_kg,16.31688246403101
593003396,Storage_kg,14.607494777323
593003397,Storage_kg,13.830500374273903
593003398,Storage_kg,10.72252276207752
593003399,Storage_kg,8.236140672320415
593003400,Storage_kg,13.364303732444446
593003401,Storage_kg,21.44504552415504
593003402,Storage_kg,13.364303732444446
593003403,Storage_kg,15.539888060981914
593003404,Storage_kg,17.715472389519384
593003405,Storage_kg,8.236140672320415
593003406,Storage_kg,3.418775373416021
593003407,Storage_kg,12.121112687565892
