location,site,year,herb_avg,plank_avg,pisc_avg,prod_avg,exP_avg,exN_avg,turn_avg
Moorea,Entre 2 baies,2014,91.64241434211682,2.181804897548817,1.8983409222919496,3.2117868826460656,0.2713348535346284,5.017869135474025,2.5960062542014587e-4
Moorea,Entre 2 baies,2015,67.26231597325759,1.7013953252708547,1.0278375520205456,1.7609850896634054,0.25346952017988794,3.995761334607532,1.5962366537395598e-4
Moorea,Entre 2 baies,2016,74.99608932271775,0.844066042306646,0.642628740167921,2.4764290581062083,0.253875093225702,4.507134931901543,2.0141964795044727e-4
Moorea,Gendron,2004,29.886750766063944,0.3615903169524338,0.7797048599697218,1.0343712931036282,0.11599044066373214,1.9334520417234502,1.7589939451241027e-4
Moorea,Gendron,2005,82.45640067913774,0.6089271095425848,2.4220598813129506,3.251559400556114,0.20897188872093653,4.577003948540032,3.8539881604642294e-4
Moorea,Gendron,2006,73.1851878390847,1.1091520781214754,1.2978596913501146,3.165231824490054,0.14398280909666716,3.8082647917024826,4.152285882388734e-4
Moorea,Gendron,2007,109.38536818995341,0.7784716056257313,6.640331335621605,4.20010456937713,0.35398048641832575,6.523138955331899,2.9388721752677323e-4
Moorea,Gendron,2008,62.40402726704498,0.8682620109309891,1.8795866387788125,2.2042180889682497,0.19755487529134638,3.522620599287393,0.00028831092900828865
Moorea,Gendron,2009,69.15083844856639,1.2705768563070774,2.0905281654830974,2.7491271273670566,0.2025882849531653,4.208150060425833,4.042521340658127e-4
Moorea,Gendron,2010,37.004434594066595,0.713665972443279,0.8082897222119099,1.1568097933367079,0.12587986086323463,2.107804540942692,2.4288498551177645e-4
Moorea,Gendron,2011,50.76657140474264,0.7605236558318863,1.7842735944212909,1.4514504385374576,0.1699630755328119,2.895487735631295,3.709121049100897e-4
Moorea,Gendron,2012,31.503502015624576,0.9194938846281097,0.3115994805411055,0.9790128695601088,0.11555824850000825,1.8827169026167943,2.578446740214165e-4
Moorea,Gendron,2013,30.76156402181458,1.1474566544488842,0.8168061117599342,1.2626399923214011,0.10346989198603421,1.966781565335465,2.3812272092807438e-4
Moorea,Gendron,2014,30.695812906332442,1.259327485385464,0.8048411206493337,1.2967338096403664,0.09171580576842102,1.7992293103081947,3.056650616663247e-4
Moorea,Gendron,2015,21.886930688293514,0.698056309703295,0.4348037563381073,0.764443056117467,0.06831407810346475,1.3159273240428975,2.5664001039708774e-4
Moorea,Gendron,2016,42.58750014376707,1.123555664779977,1.2526257162370416,1.4624233197993108,0.1436251070060161,2.452587471465339,2.8059571251286795e-4
Moorea,Haapiti,2004,20.2882370282732,0.1319706106367912,0.5481694726916521,0.8666218575304729,0.07105483500034356,1.3818180663345314,2.2306100941329259e-4
Moorea,Haapiti,2005,81.01910781546775,0.8192708178395942,1.315810386033148,2.868822564070222,0.20804972099089294,4.264854964379755,3.835189492716253e-4
Moorea,Haapiti,2006,111.85945261418387,1.5619936557331644,1.1425498120701283,5.173922710827096,0.18600621006902157,5.6654261954925405,5.000070410794663e-4
Moorea,Haapiti,2007,59.14667642418168,0.8771748924847006,0.9838021344003114,2.2291313535138633,0.15896523182502925,3.3860347878716586,2.883638682344169e-4
Moorea,Haapiti,2008,47.51708073790796,0.7331502330677814,1.14321080557453,1.7682922929842084,0.1573767581350749,2.920466819826377,2.8131472946312755e-4
Moorea,Haapiti,2009,40.089160172519136,2.2831568919763465,1.563497369763977,1.6198261557938642,0.15851381906608275,2.7188877832268297,3.053034124266043e-4
Moorea,Haapiti,2010,21.47691091386684,0.4728048726563397,0.9346756057111705,1.1237153169510108,0.09539910545426139,1.716396147804542,3.046693184874775e-4
Moorea,Haapiti,2011,24.208947000022935,0.8428615055405352,0.6575289591731571,0.8834078540008647,0.10435759314554444,1.618042081775164,1.9071632101266858e-4
Moorea,Haapiti,2012,20.56963954547221,1.1386271439844389,0.23740990536199907,0.8168976049551062,0.08180009013276218,1.4125059456559057,2.798390131341101e-4
Moorea,Haapiti,2013,27.871997819101626,1.1384391573877923,0.8410344440888169,1.1864151251084534,0.11073621608794595,1.9216495366729476,2.4513273347038557e-4
Moorea,Haapiti,2014,29.796623996347282,1.8028323168848552,0.45965093618224534,1.2451471025785419,0.08202950064023204,1.765209156069872,2.9091720016718347e-4
