Location,Site,Year,Storage_avg,Storage_sd,Accretion_kgyr_avg,Accretion_kgyr_sd,GPP_ghr_avg,GPP_ghr_sd,Calc_ghr_avg,Calc_ghr_sd,BranchSpace_cm3_avg,BranchSpace_cm3_sd,OrgGrowth_gyr_avg,OrgGrowth_gyr_sd,BiomassStand_g_avg,BiomassStand_g_sd,Rugosity_avg,Rugosity_sd
Hoga,KDS,2013,5.587236804446265,13.797101853656036,0.7525274555474156,1.4732427849034817,0.20054567802838877,0.43332712882914487,0.08475017609873586,0.18827635815150828,1265.522471560856,3353.914636199557,28.033689152330552,34.9968971939081,68.18136895430645,72.6058482648245,2.53479797979798,0.5334255677902794
Hoga,KDS,2014,4.917160727166675,8.00160365926006,0.6984787512349679,0.8982439097464779,0.14350788253441105,0.22337251758363558,0.06484310841311906,0.09705040300219908,869.5161296643676,1772.5845354203354,14.561950466810291,14.774573202545328,50.94925904507577,49.37158487581502,2.825641025641026,0.13516605692413738
Hoga,KDS,2015,2.793062889625662,4.902276291956066,0.5550894654740788,1.0998534063689736,0.22930523732019717,0.6020779689768864,0.0945412963174608,0.25938302514875977,1500.0321315976664,4479.340135782698,22.379011094510325,29.512383596959715,57.59882016037123,77.5648080306584,2.4387524366471736,0.4028946973820255
Hoga,KDS,2016,5.595150313776239,9.600164266927768,0.7859164702019704,1.3395785033839909,0.2824763189948197,0.6292637939024958,0.11443630302751286,0.2733916371657524,1778.8575201526248,5064.5013555778505,39.35965021106699,50.042282677848036,97.96516854995653,95.17589785116395,2.331764705882353,0.6033245839788215
Hoga,KDS,2017,2.506438562745778,3.5793760186646417,0.4396913808095462,0.6858364553150136,0.12350760502872478,0.22680143945550416,0.04964495963280606,0.09925109175486388,770.0147135845854,1917.6227113329346,19.82832722441309,26.072833255953515,45.74397918292418,35.19328442856312,2.265151515151515,0.5100983734668968
Hoga,KDS,2018,3.7699546655742484,8.121214624338819,0.36690451056245516,0.46043759685080193,0.0654646122551746,0.07986744897262307,0.02878066312057876,0.04065137977198059,247.06354446564237,659.618022485732,21.43921812989568,32.50986853934502,45.889271584690114,44.02830182788992,1.8006464646464648,0.30134646733988235
Hoga,KDS,2019,7.43456452750236,15.050420152145513,0.9584016945127543,1.3886632786658337,0.3605180481313429,0.6058514402823926,0.14697512788356665,0.264029249137603,2219.4541744496873,4591.417459406123,44.70822122571268,72.46150769698394,108.09815848183922,108.61560148216005,2.4194708994708995,0.25501046375391623
Hoga,PK,2005,14.590497123685928,20.991391061199852,1.495990771864804,1.6829160176392746,0.34018808433925474,0.4516644197939586,0.155706310983263,0.20124573735624898,2038.2742418415494,4120.779960898458,25.05556639882565,21.265920809084125,158.04930428556796,154.06849753364102,2.9310919540229885,0.11335034134706462
Hoga,PK,2006,9.126403456136151,17.118263556098466,0.8521595326975268,1.0478654338712288,0.19226518187573097,0.19811872282751614,0.08171049207627701,0.09782621995406576,847.2586768152025,1678.8433943498476,27.359495476438884,27.036374938942092,101.73620793971229,84.2218549752873,2.47420979020979,0.09994764045640875
Hoga,PK,2008,9.988646483252142,14.845054613191198,1.207269460942069,1.6817004652498635,0.24986039166328655,0.43060633922214603,0.10946852327268407,0.1926727463050653,1218.0336583048206,3349.629041790982,33.76237735285737,35.075206750170764,117.37670030225262,106.6378139064223,2.388187617260788,0.19704593896028197
