dataset_id,area,country,archipelago,location,site,replicate,zone,latitude,longitude,depth,year,nyear,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,egNP,exNP,outN,outP,outNP,coral_cover
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,1,lagoon,-17.52985,-149.9107833,1,2015,13,12022.425259774594,114.01152438588842,1.6581888307461436,0.17913259656196887,3.774058234967076,0.18965052188566398,1.8018717460447735,4.7658881911193305,9.895832553200924,125.86078708113669,3.139182114605914e-4,5.491973873791475,25.129844852167487,14.661720744320254,1.9915222679304374,7.362067188712137,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,1,lagoon,-17.52985,-149.9107833,1,2016,13,8216.875720599603,63.95047214025484,1.1288713054465433,0.499948607526245,2.1772765175405184,0.1830196304715022,1.1971878465233545,3.2146173904106523,6.33258920921036,78.21945306412893,2.649762016093433e-4,5.289553537985089,17.564331116443803,9.547206599621012,1.3802074769948567,6.917225677119404,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2004,13,4235.688490273307,29.387120216541266,0,0,0.8608354492397734,0.1023367158620009,0.5589615225093991,1.6718970547373713,3.1136331359849523,37.97294312495695,2.032338901259068e-4,5.570389035020913,16.337216224447662,4.785530190722324,0.6612982383714,7.236568787038961,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2005,13,1434.5538754274246,11.067973437238058,0,0.024094371594516696,0.37635054876118407,0.029315409594385788,0.20272677637846195,0.5922906312202875,1.119594251321684,14.011782947307802,2.623467512846463e-4,5.522675747734287,20.20407149056916,1.7118848825419715,0.23204218597284773,7.377472658106602,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2006,13,3531.2734768475634,23.89750114119197,3.669000002402447,0.03980775581743002,1.0658488224229845,0.05711755522830824,0.5217050321459041,1.4554589353371479,2.8601529700115167,34.82918927109025,3.018312881772296e-4,5.482318156386162,25.481814295437534,4.315611905348664,0.5788225873742123,7.455845710731732,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2007,13,5947.068803070925,35.2158393537513,0.380047369379942,0,1.3979747471834671,0.11515949862248331,0.761241050700598,2.2319999960614187,4.177326796310364,50.55144435674894,2.3506954324483117e-4,5.487521715317135,19.38181411659647,6.4093267923717825,0.8764005493230813,7.313239131721507,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2008,13,1637.7501259121493,14.849217004959014,0.2934401867587337,0,0.5714251962739955,0.025082942709345354,0.26907283591665077,0.7284514408805607,1.4317413482832042,18.258584212751813,3.4890865659725637e-4,5.3210177958161005,29.04170572494892,2.160192789163765,0.2941557786259961,7.34370339163161,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2009,13,4418.0730106334595,36.146545549358,0.030454937157695573,0.3587962317089899,1.6654172022729592,0.08660870400453873,0.743999743327088,1.9614028012183173,3.927052359543153,47.73824129354103,3.7695556371853013e-4,5.278298003144183,22.64671690636925,5.88845516076147,0.8306084473316266,7.089327323456007,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2010,13,6402.360184755831,29.006525586628385,0.02697173984721559,0.4550230139750504,1.5515608153173506,0.21360585174677946,0.946076141553061,2.630306926391231,4.752574045319522,52.70322062079585,2.4234200678238207e-4,5.023458299580185,12.313833656155387,7.382880971710753,1.1596819932998403,6.366297842310189,NA
Moorea_MPA,Pacific,France,Society Islands,Moorea,Taotaha,2,backreef,-17.5321,-149.9158333,2,2011,13,5313.490070719173,37.39255422723699,7.029693807669171,0.39572879260410937,1.48580700528946,0.0958218260776586,0.7316875323511933,2.3130644357460017,4.246208936723866,50.76966184940719,2.7962920519551443e-4,5.803309129894784,24.139223081298653,6.5592733724698675,0.827509358428852,7.926524704111638,NA
